Symbol: B6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
9/28/2010,B6Z10,1.5805,1.5888,1.571,1.5782,-0.0064,153085,77713
9/29/2010,B6Z10,1.5794,1.5867,1.5754,1.5784,0.0002,85274,78972
9/30/2010,B6Z10,1.5785,1.5916,1.5662,1.5707,-0.0077,181345,82218
10/1/2010,B6Z10,1.5708,1.5867,1.5697,1.5826,0.0119,108657,83077
10/4/2010,B6Z10,1.5803,1.5864,1.5739,1.5825,-1E-04,93902,84493
10/5/2010,B6Z10,1.5817,1.5924,1.574,1.5896,0.0071,109117,86536
10/6/2010,B6Z10,1.588,1.5933,1.5824,1.5885,-0.0011,91287,85104
10/7/2010,B6Z10,1.5877,1.6013,1.5818,1.5871,-0.0014,129826,86931
10/8/2010,B6Z10,1.5862,1.5959,1.5817,1.5942,0.0071,107031,91212
10/11/2010,B6Z10,1.5952,1.5957,1.5861,1.5888,-0.0054,53187,87956
10/12/2010,B6Z10,1.5876,1.591,1.5747,1.5769,-0.0119,133669,92868
10/13/2010,B6Z10,1.5801,1.5904,1.5768,1.5886,0.0117,118098,94254
10/14/2010,B6Z10,1.5885,1.6061,1.5884,1.598,0.0094,117801,93327
10/15/2010,B6Z10,1.5999,1.61,1.5964,1.5977,-0.0003,110198,92047
10/18/2010,B6Z10,1.5977,1.5998,1.583,1.5927,-0.005,85387,93612
10/19/2010,B6Z10,1.5885,1.5938,1.5672,1.569,-0.0237,141640,90068
10/20/2010,B6Z10,1.5697,1.5873,1.5641,1.5848,0.0158,109542,89140
10/21/2010,B6Z10,1.5834,1.5848,1.5677,1.5703,-0.0145,116071,90748
10/22/2010,B6Z10,1.5704,1.5746,1.5644,1.5662,-0.0041,72995,88913
10/25/2010,B6Z10,1.566,1.5767,1.5659,1.574,0.0078,99366,89968
10/26/2010,B6Z10,1.5719,1.5891,1.5683,1.5827,0.0087,158515,86611
10/27/2010,B6Z10,1.584,1.586,1.5724,1.575,-0.0077,119401,86392
10/28/2010,B6Z10,1.577,1.5973,1.575,1.5925,0.0175,116688,88806
10/29/2010,B6Z10,1.5938,1.604,1.5872,1.6013,0.0088,112747,90423
11/1/2010,B6Z10,1.6041,1.6085,1.5985,1.6028,0.0015,78349,91249
11/2/2010,B6Z10,1.6033,1.6075,1.5958,1.6018,-0.001,85397,91819
11/3/2010,B6Z10,1.6028,1.6179,1.6003,1.6109,0.0091,139906,94207
11/4/2010,B6Z10,1.6097,1.6295,1.6081,1.6276,0.0167,144870,98014
11/5/2010,B6Z10,1.6267,1.6291,1.6162,1.6185,-0.0091,144872,97803
11/8/2010,B6Z10,1.6186,1.6209,1.6098,1.6126,-0.0059,86506,99581
11/9/2010,B6Z10,1.6135,1.6181,1.5946,1.6034,-0.0092,117967,96533
11/10/2010,B6Z10,1.5977,1.6134,1.5957,1.6113,0.0079,142959,102649
11/11/2010,B6Z10,1.6109,1.6176,1.6077,1.6104,-0.0009,91950,102447
11/12/2010,B6Z10,1.6116,1.6182,1.5983,1.6142,0.0038,136711,104551
11/15/2010,B6Z10,1.612,1.6151,1.6038,1.6061,-0.0081,85307,104438
11/16/2010,B6Z10,1.6049,1.6084,1.5835,1.5876,-0.0185,148758,98997
11/17/2010,B6Z10,1.5879,1.5946,1.5852,1.5895,0.0019,80906,93514
11/18/2010,B6Z10,1.5904,1.6054,1.5886,1.6041,0.0146,105712,94409
11/19/2010,B6Z10,1.6044,1.6094,1.5934,1.5971,-0.007,89708,93251
11/22/2010,B6Z10,1.5995,1.6082,1.5895,1.5944,-0.0027,92366,93630
11/23/2010,B6Z10,1.5956,1.596,1.5755,1.5778,-0.0166,130990,93914
11/24/2010,B6Z10,1.5782,1.5836,1.5738,1.5759,-0.0019,99763,91338
11/26/2010,B6Z10,1.575,1.5792,1.5588,1.5607,-0.0152,100562,88530
11/29/2010,B6Z10,1.5604,1.5645,1.5526,1.5565,-0.0042,89956,88307
11/30/2010,B6Z10,1.5559,1.5595,1.5483,1.5569,0.0004,121098,85587
12/1/2010,B6Z10,1.5553,1.5647,1.5546,1.5616,0.0047,140194,88875
12/2/2010,B6Z10,1.5608,1.5667,1.5511,1.5578,-0.0038,141368,89776
12/3/2010,B6Z10,1.5595,1.5789,1.5578,1.5742,0.0164,132213,83548
12/6/2010,B6Z10,1.5774,1.5775,1.5653,1.5717,-0.0025,95495,83693
12/7/2010,B6Z10,1.5715,1.5823,1.5702,1.5767,0.005,126241,86269
12/8/2010,B6Z10,1.5762,1.5837,1.5668,1.5805,0.0038,149773,88838
12/9/2010,B6Z10,1.5805,1.5841,1.5711,1.575,-0.0055,157831,94920
12/10/2010,B6H11,1.5762,1.5853,1.5737,1.579,0.004,113580,92453
12/13/2010,B6H11,1.579,1.5887,1.5708,1.5858,0.0068,101725,67537
12/14/2010,B6H11,1.5846,1.59,1.5727,1.5767,-0.0091,105349,67820
12/15/2010,B6H11,1.5757,1.5764,1.552,1.5529,-0.0238,118925,70989
12/16/2010,B6H11,1.554,1.5628,1.5529,1.5596,0.0067,80523,70401
12/17/2010,B6H11,1.5627,1.5639,1.5444,1.5502,-0.0094,95708,70996
12/20/2010,B6H11,1.5508,1.5567,1.5467,1.5495,-0.0007,68410,70562
12/21/2010,B6H11,1.5496,1.556,1.5426,1.5454,-0.0041,66748,69207
12/22/2010,B6H11,1.546,1.5486,1.5346,1.5359,-0.0095,71956,77241
12/23/2010,B6H11,1.5378,1.5438,1.5363,1.5404,0.0045,58385,78641
12/27/2010,B6H11,1.5425,1.5448,1.5361,1.5395,-0.0009,31797,78346
12/28/2010,B6H11,1.5411,1.5505,1.5335,1.5361,-0.0034,59740,82141
12/29/2010,B6H11,1.5364,1.551,1.5342,1.5501,0.014,58960,81123
12/30/2010,B6H11,1.5492,1.5527,1.5357,1.5407,-0.0094,66633,85200
12/31/2010,B6H11,1.5419,1.5659,1.5416,1.5581,0.0174,47307,82354
1/3/2011,B6H11,1.5536,1.5581,1.5424,1.5483,-0.0098,69780,87022
1/4/2011,B6H11,1.5475,1.5638,1.5447,1.5573,0.009,110918,84270
1/5/2011,B6H11,1.5584,1.562,1.5443,1.5485,-0.0088,110048,91167
1/6/2011,B6H11,1.5499,1.5557,1.5439,1.5461,-0.0024,126057,91957
1/7/2011,B6H11,1.5448,1.5573,1.5397,1.5541,0.008,118620,85999
1/10/2011,B6H11,1.5526,1.5595,1.5467,1.5575,0.0034,90965,87419
1/11/2011,B6H11,1.5568,1.5633,1.5506,1.5593,0.0018,116487,86335
1/12/2011,B6H11,1.5591,1.5773,1.5575,1.5758,0.0165,138943,87099
1/13/2011,B6H11,1.5743,1.5878,1.5713,1.5836,0.0078,129503,85340
1/14/2011,B6H11,1.5826,1.5882,1.5803,1.5875,0.0039,114368,82269
1/18/2011,B6H11,1.587,1.6054,1.5828,1.5969,0.0094,200975,90630
1/19/2011,B6H11,1.5959,1.6032,1.5938,1.5981,0.0012,114636,90738
1/20/2011,B6H11,1.5985,1.6005,1.5831,1.5905,-0.0076,148516,93455
1/21/2011,B6H11,1.5891,1.6011,1.5861,1.5995,0.009,107971,97326
1/24/2011,B6H11,1.5992,1.6008,1.5916,1.5988,-0.0007,86332,99507
1/25/2011,B6H11,1.5976,1.6013,1.5745,1.5787,-0.0201,204549,96648
1/26/2011,B6H11,1.5816,1.5939,1.5763,1.5873,0.0086,138341,101634
1/27/2011,B6H11,1.5904,1.5986,1.5874,1.593,0.0057,131323,102145
1/28/2011,B6H11,1.5929,1.5962,1.582,1.5863,-0.0067,122839,100479
1/31/2011,B6H11,1.5842,1.6045,1.5818,1.602,0.0157,138871,107234
2/1/2011,B6H11,1.601,1.6159,1.6005,1.6135,0.0115,137012,108587
2/2/2011,B6H11,1.6132,1.6225,1.6124,1.6167,0.0032,107910,107911
2/3/2011,B6H11,1.6179,1.6274,1.6117,1.6143,-0.0024,136311,111221
2/4/2011,B6H11,1.6133,1.6169,1.6032,1.6091,-0.0052,121330,114495
2/7/2011,B6H11,1.6097,1.6181,1.6084,1.6115,0.0024,97693,117861
2/8/2011,B6H11,1.6112,1.6158,1.6023,1.6053,-0.0062,129123,111363
2/9/2011,B6H11,1.6072,1.6121,1.6028,1.6092,0.0039,119674,115740
2/10/2011,B6H11,1.6093,1.6136,1.6001,1.6088,-0.0004,142437,121111
2/11/2011,B6H11,1.6087,1.6109,1.5959,1.6019,-0.0069,118062,113442
2/14/2011,B6H11,1.6004,1.6075,1.5978,1.6031,0.0012,95984,111215
2/15/2011,B6H11,1.6027,1.617,1.6003,1.6128,0.0097,202830,132763
2/16/2011,B6H11,1.612,1.6182,1.5983,1.6092,-0.0036,199946,121903
2/17/2011,B6H11,1.6089,1.6185,1.6072,1.617,0.0078,105160,124476
2/18/2011,B6H11,1.6171,1.6261,1.6146,1.6243,0.0073,127542,126357
2/22/2011,B6H11,1.6245,1.6254,1.6098,1.6142,-0.0101,174244,123774
2/23/2011,B6H11,1.6143,1.6296,1.6142,1.6199,0.0057,119542,126009
2/24/2011,B6H11,1.621,1.6253,1.6082,1.6138,-0.0061,131827,126027
2/25/2011,B6H11,1.6141,1.6159,1.6028,1.6097,-0.0041,114053,117488
2/28/2011,B6H11,1.6085,1.6276,1.6071,1.6268,0.0171,138624,124879
3/1/2011,B6H11,1.6265,1.6329,1.625,1.6263,-0.0005,127850,126350
3/2/2011,B6H11,1.6261,1.6343,1.6214,1.6328,0.0065,106300,127833
