Symbol: E6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
11/17/2010,E6Z10,1.3485,1.3564,1.3458,1.3519,0.0032,318796,189858
11/18/2010,E6Z10,1.3526,1.3669,1.3526,1.363,0.0111,330703,184255
11/19/2010,E6Z10,1.3639,1.3732,1.3606,1.3671,0.0041,263536,185843
11/22/2010,E6Z10,1.3735,1.3785,1.3576,1.3613,-0.0058,338229,187968
11/23/2010,E6Z10,1.3622,1.3629,1.3359,1.3373,-0.024,455197,187189
11/24/2010,E6Z10,1.338,1.3421,1.3282,1.3313,-0.006,378779,192163
11/26/2010,E6Z10,1.3324,1.3388,1.32,1.3242,-0.0071,394086,189411
11/29/2010,E6Z10,1.3273,1.3302,1.3063,1.3116,-0.0126,434017,195370
11/30/2010,E6Z10,1.3112,1.315,1.2968,1.3009,-0.0107,511765,203930
12/1/2010,E6Z10,1.2985,1.3182,1.2969,1.3132,0.0123,509510,208134
12/2/2010,E6Z10,1.3124,1.3247,1.3059,1.3202,0.007,497009,204013
12/3/2010,E6Z10,1.3213,1.3438,1.3192,1.3378,0.0176,421728,194415
12/6/2010,E6Z10,1.3407,1.3421,1.3244,1.332,-0.0058,379585,192652
12/7/2010,E6Z10,1.3307,1.34,1.3257,1.3286,-0.0034,417629,198099
12/8/2010,E6Z10,1.3267,1.328,1.3179,1.326,-0.0026,461934,200293
12/9/2010,E6Z10,1.3265,1.3327,1.3163,1.3236,-0.0024,488613,203603
12/10/2010,E6H11,1.3234,1.3278,1.3172,1.3224,-0.0012,322810,205518
12/13/2010,E6H11,1.32,1.343,1.3176,1.3395,0.0171,320792,142879
12/14/2010,E6H11,1.3379,1.3493,1.3358,1.3383,-0.0012,373577,146781
12/15/2010,E6H11,1.3378,1.3378,1.3204,1.321,-0.0173,337697,149887
12/16/2010,E6H11,1.3216,1.3263,1.3178,1.321,0,271351,152603
12/17/2010,E6H11,1.3238,1.3358,1.3129,1.3173,-0.0037,338376,157656
12/20/2010,E6H11,1.3163,1.318,1.3091,1.3114,-0.0059,217691,154473
12/21/2010,E6H11,1.3118,1.3199,1.3069,1.3088,-0.0026,228327,156136
12/22/2010,E6H11,1.3093,1.3179,1.3073,1.3083,-0.0005,215678,159288
12/23/2010,E6H11,1.3097,1.3148,1.305,1.3111,0.0028,201434,166503
12/27/2010,E6H11,1.3109,1.3168,1.3068,1.314,0.0029,93920,155997
12/28/2010,E6H11,1.3156,1.3272,1.3091,1.3114,-0.0026,205499,162312
12/29/2010,E6H11,1.3104,1.3239,1.308,1.3211,0.0097,155071,165299
12/30/2010,E6H11,1.3216,1.3313,1.3211,1.3282,0.0071,179335,162907
12/31/2010,E6H11,1.3287,1.3423,1.3284,1.3364,0.0082,90103,160687
1/3/2011,E6H11,1.3344,1.3394,1.3248,1.3362,-0.0002,232147,164004
1/4/2011,E6H11,1.335,1.3431,1.3287,1.3301,-0.0061,311101,163239
1/5/2011,E6H11,1.3306,1.3322,1.3121,1.3146,-0.0155,361524,168145
1/6/2011,E6H11,1.315,1.3165,1.2992,1.301,-0.0136,389255,185263
1/7/2011,E6H11,1.3,1.3023,1.2901,1.2929,-0.0081,436767,182750
1/10/2011,E6H11,1.2893,1.2961,1.287,1.2949,0.002,301423,191987
1/11/2011,E6H11,1.2944,1.2989,1.2899,1.2966,0.0017,321496,202004
1/12/2011,E6H11,1.2972,1.3142,1.2957,1.3128,0.0162,466266,203959
1/13/2011,E6H11,1.3122,1.3379,1.3084,1.3343,0.0215,519151,192847
1/14/2011,E6H11,1.3345,1.3453,1.331,1.3353,0.001,358560,183044
1/18/2011,E6H11,1.3369,1.3461,1.3234,1.338,0.0027,540784,188933
1/19/2011,E6H11,1.3382,1.3534,1.3362,1.3453,0.0073,374453,189216
1/20/2011,E6H11,1.3455,1.3518,1.339,1.3466,0.0013,385727,191039
1/21/2011,E6H11,1.3456,1.3622,1.3442,1.3591,0.0125,327466,191192
1/24/2011,E6H11,1.3602,1.368,1.3533,1.3629,0.0038,296957,190856
1/25/2011,E6H11,1.3632,1.3696,1.3566,1.3663,0.0034,394351,199706
1/26/2011,E6H11,1.3672,1.3714,1.3632,1.3675,0.0012,297610,203824
1/27/2011,E6H11,1.3692,1.3753,1.3629,1.3722,0.0047,385587,212206
1/28/2011,E6H11,1.3725,1.374,1.3576,1.3609,-0.0113,368950,205316
1/31/2011,E6H11,1.3575,1.3734,1.3564,1.3688,0.0079,333206,205561
2/1/2011,E6H11,1.3683,1.3836,1.3682,1.3813,0.0125,366707,211730
2/2/2011,E6H11,1.3815,1.3856,1.376,1.3792,-0.0021,276896,204863
2/3/2011,E6H11,1.3799,1.382,1.3604,1.3629,-0.0163,416907,198886
2/4/2011,E6H11,1.3622,1.3676,1.3538,1.3579,-0.005,369366,200782
2/7/2011,E6H11,1.3568,1.3621,1.3503,1.3582,0.0003,285402,200564
2/8/2011,E6H11,1.3575,1.3683,1.3568,1.3621,0.0039,351090,203541
